EPOCH                                       BR                     BT                     BN
dd-mm-yyyy hh:mm:ss.ms                      nT                     nT                     nT
26-06-2004 13:32:00.000              0.0770000               0.430000             -0.0740000
26-06-2004 13:33:00.000              0.0870000               0.419000             -0.0600000
26-06-2004 13:34:00.000               0.111000               0.420000             -0.0700000
26-06-2004 13:35:00.000               0.108000               0.411000             -0.0860000
26-06-2004 13:36:00.000              0.0670000               0.410000             -0.0940000
26-06-2004 13:37:00.000              0.0630000               0.411000             -0.0900000
26-06-2004 13:38:00.000              0.0450000               0.416000             -0.0930000
26-06-2004 13:39:00.000              0.0310000               0.419000              -0.101000
26-06-2004 13:40:00.000              0.0270000               0.417000              -0.118000
26-06-2004 13:41:00.000              0.0290000               0.418000              -0.133000
26-06-2004 13:42:00.000              0.0290000               0.420000              -0.107000
26-06-2004 13:43:00.000              0.0100000               0.412000              -0.124000
26-06-2004 13:44:00.000             0.00100000               0.410000              -0.123000
26-06-2004 13:45:00.000            -0.00300000               0.426000              -0.127000
26-06-2004 13:46:00.000            -0.00600000               0.415000              -0.141000
26-06-2004 13:47:00.000              0.0680000               0.387000              -0.162000
26-06-2004 13:48:00.000              0.0560000               0.394000              -0.150000
26-06-2004 13:49:00.000              0.0380000               0.413000              -0.133000
26-06-2004 13:50:00.000              0.0380000               0.403000              -0.149000
26-06-2004 13:51:00.000              0.0340000               0.386000              -0.175000
26-06-2004 13:52:00.000              0.0340000               0.374000              -0.205000
26-06-2004 13:53:00.000              0.0100000               0.376000              -0.205000
26-06-2004 13:54:00.000             0.00800000               0.369000              -0.207000
26-06-2004 13:55:00.000             0.00400000               0.354000              -0.225000
26-06-2004 13:56:00.000              0.0150000               0.362000              -0.221000
26-06-2004 13:57:00.000              0.0150000               0.349000              -0.224000
26-06-2004 13:58:00.000            -0.00900000               0.339000              -0.232000
26-06-2004 13:59:00.000              0.0250000               0.333000              -0.239000
26-06-2004 14:00:00.000              0.0230000               0.351000              -0.221000
26-06-2004 14:01:00.000              0.0110000               0.347000              -0.213000
26-06-2004 14:02:00.000              0.0220000               0.358000              -0.194000
26-06-2004 14:03:00.000              0.0160000               0.375000              -0.180000
26-06-2004 14:04:00.000              0.0470000               0.357000              -0.208000
26-06-2004 14:05:00.000              0.0590000               0.328000              -0.230000
26-06-2004 14:06:00.000              0.0340000               0.330000              -0.216000
26-06-2004 14:07:00.000              0.0440000               0.349000              -0.210000
26-06-2004 14:08:00.000              0.0340000               0.348000              -0.194000
26-06-2004 14:09:00.000              0.0730000               0.352000              -0.190000
26-06-2004 14:10:00.000              0.0830000               0.338000              -0.223000
26-06-2004 14:11:00.000              0.0660000               0.331000              -0.222000
26-06-2004 14:12:00.000              0.0600000               0.365000              -0.190000
26-06-2004 14:13:00.000               0.109000               0.325000              -0.233000
26-06-2004 14:14:00.000               0.106000               0.341000              -0.223000
26-06-2004 14:15:00.000               0.109000               0.323000              -0.233000
26-06-2004 14:16:00.000               0.116000               0.324000              -0.224000
26-06-2004 14:17:00.000              0.0990000               0.336000              -0.225000
26-06-2004 14:18:00.000               0.106000               0.343000              -0.231000
26-06-2004 14:19:00.000               0.101000               0.341000              -0.221000
26-06-2004 14:20:00.000              0.0630000               0.345000              -0.209000
26-06-2004 14:21:00.000              0.0480000               0.367000              -0.206000
26-06-2004 14:22:00.000              0.0520000               0.359000              -0.209000
26-06-2004 14:23:00.000              0.0710000               0.345000              -0.213000
26-06-2004 14:24:00.000              0.0530000               0.356000              -0.182000
26-06-2004 14:25:00.000              0.0120000               0.370000              -0.156000
26-06-2004 14:26:00.000             0.00900000               0.376000              -0.137000
26-06-2004 14:27:00.000            -0.00500000               0.383000              -0.103000
26-06-2004 14:28:00.000             0.00300000               0.388000              -0.114000
26-06-2004 14:29:00.000              0.0140000               0.382000              -0.139000
26-06-2004 14:30:00.000             0.00200000               0.359000              -0.168000
26-06-2004 14:31:00.000            -0.00400000               0.373000              -0.136000
26-06-2004 14:32:00.000              0.0100000               0.380000              -0.175000
26-06-2004 14:33:00.000                0.00000               0.369000              -0.172000
26-06-2004 14:34:00.000            -0.00400000               0.360000              -0.178000
26-06-2004 14:35:00.000            -0.00800000               0.364000              -0.163000
26-06-2004 14:36:00.000             -0.0140000               0.381000              -0.160000
26-06-2004 14:37:00.000             -0.0270000               0.373000              -0.174000
26-06-2004 14:38:00.000             -0.0310000               0.378000              -0.139000
26-06-2004 14:39:00.000             -0.0150000               0.398000             -0.0960000
26-06-2004 14:40:00.000              0.0190000               0.394000             -0.0740000
26-06-2004 14:41:00.000                0.00000               0.388000              -0.114000
26-06-2004 14:42:00.000            -0.00600000               0.393000              -0.118000
26-06-2004 14:43:00.000            -0.00700000               0.396000              -0.130000
26-06-2004 14:44:00.000             0.00300000               0.385000              -0.137000
26-06-2004 14:45:00.000             0.00200000               0.380000              -0.154000
26-06-2004 14:46:00.000             0.00300000               0.394000              -0.148000
26-06-2004 14:47:00.000             0.00200000               0.400000              -0.145000
26-06-2004 14:48:00.000             0.00300000               0.396000              -0.140000
26-06-2004 14:49:00.000            -0.00500000               0.397000              -0.141000
26-06-2004 14:50:00.000             -0.0120000               0.402000              -0.138000
26-06-2004 14:51:00.000             0.00200000               0.399000              -0.141000
26-06-2004 14:52:00.000             0.00400000               0.392000              -0.146000
26-06-2004 14:53:00.000             0.00500000               0.395000              -0.145000
26-06-2004 14:54:00.000             0.00400000               0.406000              -0.136000
26-06-2004 14:55:00.000             0.00800000               0.400000              -0.143000
26-06-2004 14:56:00.000              0.0180000               0.400000              -0.133000
26-06-2004 14:57:00.000              0.0220000               0.405000              -0.135000
26-06-2004 14:58:00.000              0.0160000               0.399000              -0.122000
26-06-2004 14:59:00.000             0.00500000               0.388000              -0.130000
26-06-2004 15:00:00.000             0.00300000               0.397000              -0.134000
26-06-2004 15:01:00.000              0.0150000               0.404000              -0.147000
26-06-2004 15:02:00.000              0.0190000               0.382000              -0.154000
26-06-2004 15:03:00.000              0.0150000               0.383000              -0.151000
26-06-2004 15:04:00.000             0.00800000               0.389000              -0.145000
26-06-2004 15:05:00.000             0.00400000               0.394000              -0.148000
26-06-2004 15:06:00.000             0.00500000               0.378000              -0.159000
26-06-2004 15:07:00.000              0.0110000               0.378000              -0.163000
26-06-2004 15:08:00.000              0.0180000               0.383000              -0.175000
26-06-2004 15:09:00.000              0.0190000               0.379000              -0.175000
26-06-2004 15:10:00.000              0.0240000               0.387000              -0.183000
26-06-2004 15:11:00.000              0.0160000               0.384000              -0.180000
26-06-2004 15:12:00.000              0.0180000               0.386000              -0.187000
26-06-2004 15:13:00.000              0.0130000               0.379000              -0.190000
26-06-2004 15:14:00.000              0.0150000               0.380000              -0.191000
26-06-2004 15:15:00.000              0.0180000               0.383000              -0.194000
26-06-2004 15:16:00.000              0.0140000               0.376000              -0.206000
26-06-2004 15:17:00.000              0.0210000               0.357000              -0.202000
26-06-2004 15:18:00.000              0.0120000               0.359000              -0.199000
26-06-2004 15:19:00.000              0.0100000               0.381000              -0.204000
26-06-2004 15:20:00.000              0.0130000               0.364000              -0.211000
26-06-2004 15:21:00.000             0.00700000               0.360000              -0.208000
26-06-2004 15:22:00.000             0.00100000               0.371000              -0.195000
26-06-2004 15:23:00.000            -0.00100000               0.383000              -0.188000
26-06-2004 15:24:00.000             0.00300000               0.378000              -0.201000
26-06-2004 15:25:00.000            -0.00400000               0.366000              -0.183000
26-06-2004 15:26:00.000             0.00200000               0.364000              -0.195000
26-06-2004 15:27:00.000                0.00000               0.348000              -0.220000
26-06-2004 15:28:00.000            -0.00200000               0.345000              -0.233000
26-06-2004 15:29:00.000              0.0120000               0.350000              -0.242000
26-06-2004 15:30:00.000              0.0180000               0.362000              -0.239000
26-06-2004 15:31:00.000              0.0120000               0.358000              -0.243000
26-06-2004 15:32:00.000            -0.00500000               0.350000              -0.249000
26-06-2004 15:33:00.000            -0.00400000               0.347000              -0.248000
26-06-2004 15:34:00.000            -0.00200000               0.257000              -0.321000
26-06-2004 15:35:00.000             -0.0130000               0.216000              -0.342000
26-06-2004 15:36:00.000            -0.00900000               0.212000              -0.345000
26-06-2004 15:37:00.000            -0.00700000               0.227000              -0.343000
26-06-2004 15:38:00.000            -0.00300000               0.213000              -0.344000
26-06-2004 15:39:00.000             -0.0130000               0.211000              -0.343000
26-06-2004 15:40:00.000            -0.00300000               0.224000              -0.339000
26-06-2004 15:41:00.000             -0.0170000               0.220000              -0.344000
26-06-2004 15:42:00.000            -0.00800000               0.198000              -0.362000
26-06-2004 15:43:00.000             0.00500000               0.170000              -0.382000
26-06-2004 15:44:00.000             0.00100000               0.162000              -0.395000
26-06-2004 15:45:00.000            -0.00400000               0.128000              -0.407000
26-06-2004 15:46:00.000             0.00400000               0.128000              -0.404000
26-06-2004 15:47:00.000             0.00200000               0.141000              -0.396000
26-06-2004 15:48:00.000            -0.00500000               0.156000              -0.391000
26-06-2004 15:49:00.000            -0.00600000               0.173000              -0.356000
26-06-2004 15:50:00.000            -0.00600000               0.186000              -0.344000
26-06-2004 15:51:00.000            -0.00600000               0.205000              -0.333000
26-06-2004 15:52:00.000            -0.00600000               0.184000              -0.347000
26-06-2004 15:53:00.000            -0.00900000               0.163000              -0.352000
26-06-2004 15:54:00.000             -0.0120000               0.188000              -0.342000
26-06-2004 15:55:00.000            -0.00800000               0.218000              -0.336000
26-06-2004 15:56:00.000             -0.0240000               0.238000              -0.324000
26-06-2004 15:57:00.000             -0.0260000               0.296000              -0.291000
26-06-2004 15:58:00.000             -0.0250000               0.279000              -0.282000
26-06-2004 15:59:00.000             -0.0190000               0.284000              -0.274000
26-06-2004 16:00:00.000             -0.0190000               0.273000              -0.277000
26-06-2004 16:01:00.000             -0.0250000               0.264000              -0.281000
26-06-2004 16:02:00.000             -0.0340000               0.241000              -0.292000
26-06-2004 16:03:00.000             -0.0220000               0.239000              -0.294000
26-06-2004 16:04:00.000             -0.0200000               0.246000              -0.294000
26-06-2004 16:05:00.000             -0.0240000               0.252000              -0.289000
26-06-2004 16:06:00.000             -0.0240000               0.265000              -0.297000
26-06-2004 16:07:00.000             -0.0270000               0.248000              -0.293000
26-06-2004 16:08:00.000             -0.0280000               0.250000              -0.288000
26-06-2004 16:09:00.000             -0.0220000               0.255000              -0.279000
26-06-2004 16:10:00.000             -0.0220000               0.259000              -0.278000
26-06-2004 16:11:00.000             -0.0270000               0.248000              -0.283000
26-06-2004 16:12:00.000             -0.0210000               0.240000              -0.282000
26-06-2004 16:13:00.000             -0.0270000               0.250000              -0.285000
26-06-2004 16:14:00.000             -0.0220000               0.247000              -0.280000
26-06-2004 16:15:00.000             -0.0220000               0.248000              -0.284000
26-06-2004 16:16:00.000             -0.0330000               0.343000              -0.131000
26-06-2004 16:17:00.000             -0.0640000               0.379000              0.0150000
26-06-2004 16:18:00.000             -0.0530000               0.375000              0.0650000
26-06-2004 16:19:00.000             -0.0520000               0.373000              0.0820000
26-06-2004 16:20:00.000             -0.0400000               0.384000              0.0640000
26-06-2004 16:21:00.000             -0.0310000               0.369000             -0.0710000
26-06-2004 16:22:00.000             -0.0300000               0.310000              -0.221000
26-06-2004 16:23:00.000             -0.0160000               0.291000              -0.250000
26-06-2004 16:24:00.000             -0.0130000               0.330000              -0.211000
26-06-2004 16:25:00.000             -0.0280000               0.327000              -0.202000
26-06-2004 16:26:00.000             -0.0330000               0.332000              -0.185000
26-06-2004 16:27:00.000             -0.0300000               0.352000              -0.167000
26-06-2004 16:28:00.000             -0.0420000               0.365000              -0.126000
26-06-2004 16:29:00.000             -0.0350000               0.377000             -0.0870000
26-06-2004 16:30:00.000             -0.0360000               0.367000              -0.103000
26-06-2004 16:31:00.000             -0.0400000               0.384000             -0.0870000
26-06-2004 16:32:00.000             -0.0330000               0.378000             -0.0920000
26-06-2004 16:33:00.000             -0.0390000               0.373000             -0.0950000
26-06-2004 16:34:00.000             -0.0600000               0.356000              -0.128000
26-06-2004 16:35:00.000             -0.0710000               0.355000              -0.143000
26-06-2004 16:36:00.000             -0.0470000               0.356000              -0.133000
26-06-2004 16:37:00.000             -0.0420000               0.369000              -0.109000
26-06-2004 16:38:00.000             -0.0470000               0.381000              -0.101000
26-06-2004 16:39:00.000             -0.0460000               0.375000              -0.109000
26-06-2004 16:40:00.000             -0.0210000               0.365000              -0.133000
26-06-2004 16:41:00.000             -0.0290000               0.366000              -0.146000
26-06-2004 16:42:00.000             -0.0280000               0.368000              -0.156000
26-06-2004 16:43:00.000             -0.0280000               0.368000              -0.147000
26-06-2004 16:44:00.000             -0.0220000               0.362000              -0.163000
26-06-2004 16:45:00.000             -0.0210000               0.368000              -0.162000
26-06-2004 16:46:00.000             -0.0360000               0.368000              -0.129000
26-06-2004 16:47:00.000             -0.0520000               0.357000              -0.140000
26-06-2004 16:48:00.000             -0.0380000               0.364000              -0.159000
26-06-2004 16:49:00.000             -0.0310000               0.375000              -0.161000
26-06-2004 16:50:00.000             -0.0370000               0.369000              -0.152000
26-06-2004 16:51:00.000             -0.0500000               0.359000              -0.166000
26-06-2004 16:52:00.000             -0.0400000               0.366000              -0.164000
26-06-2004 16:53:00.000             -0.0290000               0.381000              -0.162000
26-06-2004 16:54:00.000             -0.0280000               0.357000              -0.171000
26-06-2004 16:55:00.000             -0.0290000               0.354000              -0.175000
26-06-2004 16:56:00.000             -0.0280000               0.354000              -0.189000
26-06-2004 16:57:00.000             -0.0310000               0.357000              -0.180000
26-06-2004 16:58:00.000             -0.0420000               0.362000              -0.155000
26-06-2004 16:59:00.000             -0.0510000               0.361000              -0.132000
26-06-2004 17:00:00.000             -0.0440000               0.372000              -0.133000
26-06-2004 17:01:00.000             -0.0360000               0.351000              -0.152000
26-06-2004 17:02:00.000             -0.0310000               0.346000              -0.170000
26-06-2004 17:03:00.000             -0.0260000               0.333000              -0.175000
26-06-2004 17:04:00.000            -0.00600000               0.319000              -0.202000
26-06-2004 17:05:00.000             -0.0180000               0.313000              -0.192000
26-06-2004 17:06:00.000             -0.0180000               0.344000              -0.153000
26-06-2004 17:07:00.000             0.00100000               0.361000              -0.136000
26-06-2004 17:08:00.000             -0.0370000               0.380000              -0.103000
26-06-2004 17:09:00.000             -0.0360000               0.383000             -0.0730000
26-06-2004 17:10:00.000             -0.0220000               0.359000             -0.0730000
26-06-2004 17:11:00.000             -0.0330000               0.374000             -0.0680000
26-06-2004 17:12:00.000             -0.0170000               0.368000             -0.0760000
26-06-2004 17:13:00.000             -0.0160000               0.356000             -0.0900000
26-06-2004 17:14:00.000             -0.0180000               0.364000             -0.0830000
26-06-2004 17:15:00.000            -0.00200000               0.368000             -0.0750000
26-06-2004 17:16:00.000            -0.00400000               0.359000             -0.0780000
26-06-2004 17:17:00.000              0.0220000               0.353000             -0.0270000
26-06-2004 17:18:00.000            -0.00600000               0.366000             -0.0500000
26-06-2004 17:19:00.000             -0.0160000               0.362000             -0.0590000
26-06-2004 17:20:00.000             -0.0140000               0.359000             -0.0790000
26-06-2004 17:21:00.000              0.0400000               0.380000              0.0140000
26-06-2004 17:22:00.000              0.0450000               0.381000             0.00700000
26-06-2004 17:23:00.000              0.0520000               0.376000                0.00000
26-06-2004 17:24:00.000              0.0460000               0.377000             -0.0170000
26-06-2004 17:25:00.000              0.0580000               0.386000             -0.0140000
26-06-2004 17:26:00.000              0.0670000               0.373000            -0.00900000
26-06-2004 17:27:00.000              0.0500000               0.373000             -0.0150000
26-06-2004 17:28:00.000              0.0400000               0.377000            -0.00200000
26-06-2004 17:29:00.000              0.0420000               0.385000             -0.0240000
26-06-2004 17:30:00.000              0.0400000               0.375000             -0.0290000
26-06-2004 17:31:00.000              0.0530000               0.367000             -0.0330000
26-06-2004 17:32:00.000              0.0700000               0.366000             -0.0530000
26-06-2004 17:33:00.000              0.0560000               0.364000             -0.0560000
26-06-2004 17:34:00.000              0.0470000               0.366000             -0.0490000
26-06-2004 17:35:00.000              0.0750000               0.364000             -0.0610000
26-06-2004 17:36:00.000              0.0310000               0.378000             -0.0370000
26-06-2004 17:37:00.000             0.00100000               0.368000             -0.0190000
26-06-2004 17:38:00.000              0.0120000               0.367000             -0.0580000
26-06-2004 17:39:00.000              0.0170000               0.372000             -0.0360000
26-06-2004 17:40:00.000              0.0130000               0.375000             -0.0370000
26-06-2004 17:41:00.000            -0.00400000               0.363000             -0.0100000
26-06-2004 17:42:00.000            -0.00100000               0.366000              0.0200000
26-06-2004 17:43:00.000             0.00800000               0.371000            -0.00100000
26-06-2004 17:44:00.000            -0.00400000               0.373000             -0.0310000
26-06-2004 17:45:00.000              0.0210000               0.362000            -0.00800000
26-06-2004 17:46:00.000              0.0340000               0.365000              0.0170000
26-06-2004 17:47:00.000              0.0230000               0.373000            -0.00300000
26-06-2004 17:48:00.000              0.0300000               0.365000                0.00000
26-06-2004 17:49:00.000              0.0230000               0.376000             0.00900000
26-06-2004 17:50:00.000              0.0320000               0.369000            -0.00600000
26-06-2004 17:51:00.000              0.0270000               0.369000              0.0100000
26-06-2004 17:52:00.000              0.0310000               0.357000             -0.0120000
26-06-2004 17:53:00.000              0.0170000               0.356000             -0.0240000
26-06-2004 17:54:00.000             0.00900000               0.372000             -0.0180000
26-06-2004 17:55:00.000            -0.00600000               0.363000             -0.0140000
26-06-2004 17:56:00.000             -0.0360000               0.362000             -0.0220000
26-06-2004 17:57:00.000             -0.0220000               0.361000             -0.0320000
26-06-2004 17:58:00.000            -0.00700000               0.371000             -0.0350000
26-06-2004 17:59:00.000             -0.0170000               0.365000             -0.0310000
26-06-2004 18:00:00.000            -0.00200000               0.361000             -0.0370000
26-06-2004 18:01:00.000             -0.0100000               0.366000             -0.0280000
26-06-2004 18:02:00.000             -0.0100000               0.359000             -0.0290000
26-06-2004 18:03:00.000             -0.0120000               0.358000             -0.0200000
26-06-2004 18:04:00.000             -0.0140000               0.360000             0.00800000
26-06-2004 18:05:00.000             -0.0120000               0.369000              0.0250000
26-06-2004 18:06:00.000             -0.0180000               0.360000              0.0230000
26-06-2004 18:07:00.000            -0.00500000               0.364000              0.0240000
26-06-2004 18:08:00.000             0.00700000               0.372000             -0.0310000
26-06-2004 18:09:00.000            -0.00400000               0.372000             -0.0230000
26-06-2004 18:10:00.000            -0.00200000               0.363000             -0.0190000
26-06-2004 18:11:00.000             0.00200000               0.365000            -0.00400000
26-06-2004 18:12:00.000             0.00800000               0.378000            -0.00300000
26-06-2004 18:13:00.000              0.0250000               0.369000            -0.00100000
26-06-2004 18:14:00.000              0.0360000               0.367000             0.00900000
26-06-2004 18:15:00.000             0.00900000               0.367000              0.0150000
26-06-2004 18:16:00.000             0.00100000               0.380000              0.0160000
26-06-2004 18:17:00.000             -0.0430000               0.364000             -0.0210000
26-06-2004 18:18:00.000             -0.0430000               0.361000             -0.0150000
26-06-2004 18:19:00.000             -0.0430000               0.365000            -0.00600000
26-06-2004 18:20:00.000             -0.0340000               0.360000             -0.0100000
26-06-2004 18:21:00.000             -0.0290000               0.362000            -0.00700000
26-06-2004 18:22:00.000             -0.0190000               0.372000             0.00800000
26-06-2004 18:23:00.000             -0.0190000               0.366000            -0.00500000
26-06-2004 18:24:00.000             -0.0400000               0.353000             -0.0410000
26-06-2004 18:25:00.000             -0.0370000               0.363000             -0.0310000
26-06-2004 18:26:00.000             -0.0190000               0.371000             0.00400000
26-06-2004 18:27:00.000             -0.0150000               0.400000             -0.0220000
26-06-2004 18:28:00.000             -0.0240000               0.392000            -0.00900000
26-06-2004 18:29:00.000             -0.0180000               0.383000             -0.0200000
26-06-2004 18:30:00.000             -0.0260000               0.388000            -0.00700000
26-06-2004 18:31:00.000             -0.0230000               0.393000             -0.0120000
26-06-2004 18:32:00.000             -0.0160000               0.395000             -0.0150000
26-06-2004 18:33:00.000             -0.0110000               0.400000             -0.0160000
26-06-2004 18:34:00.000             -0.0160000               0.405000             -0.0110000
26-06-2004 18:35:00.000            -0.00500000               0.395000              0.0170000
26-06-2004 18:36:00.000            -0.00600000               0.398000             0.00600000
26-06-2004 18:37:00.000            -0.00900000               0.407000             -0.0130000
26-06-2004 18:38:00.000            -0.00300000               0.397000            -0.00500000
26-06-2004 18:39:00.000             0.00700000               0.391000              0.0130000
26-06-2004 18:40:00.000             -0.0100000               0.401000              0.0390000
26-06-2004 18:41:00.000            -0.00300000               0.416000              0.0380000
26-06-2004 18:42:00.000             -0.0100000               0.343000               0.212000
26-06-2004 18:43:00.000             -0.0140000               0.345000               0.208000
26-06-2004 18:44:00.000             -0.0130000               0.349000               0.208000
26-06-2004 18:45:00.000             -0.0240000               0.366000               0.180000
26-06-2004 18:46:00.000             -0.0330000               0.358000               0.167000
26-06-2004 18:47:00.000             -0.0290000               0.377000               0.108000
26-06-2004 18:48:00.000             -0.0530000               0.395000              0.0490000
26-06-2004 18:49:00.000             -0.0290000               0.379000              0.0790000
26-06-2004 18:50:00.000             -0.0350000               0.376000              0.0940000
26-06-2004 18:51:00.000             -0.0340000               0.359000               0.143000
26-06-2004 18:52:00.000             -0.0240000               0.366000               0.144000
26-06-2004 18:53:00.000             -0.0180000               0.358000               0.143000
26-06-2004 18:54:00.000             -0.0120000               0.348000               0.178000
26-06-2004 18:55:00.000             -0.0100000               0.366000               0.156000
26-06-2004 18:56:00.000            -0.00600000               0.364000               0.131000
26-06-2004 18:57:00.000             -0.0180000               0.360000               0.140000
26-06-2004 18:58:00.000             -0.0120000               0.360000               0.141000
26-06-2004 18:59:00.000             -0.0190000               0.380000               0.129000
26-06-2004 19:00:00.000             0.00700000               0.371000               0.112000
26-06-2004 19:01:00.000            -0.00100000               0.366000               0.116000
26-06-2004 19:02:00.000            -0.00400000               0.375000               0.110000
26-06-2004 19:03:00.000              0.0110000               0.367000               0.128000
26-06-2004 19:04:00.000             0.00500000               0.374000               0.114000
26-06-2004 19:08:00.000              0.0150000               0.288000               0.261000
26-06-2004 19:09:00.000              0.0110000               0.299000               0.252000
26-06-2004 19:10:00.000            -0.00100000               0.320000               0.230000
26-06-2004 19:11:00.000             -0.0120000               0.302000               0.232000
26-06-2004 19:12:00.000             -0.0100000               0.262000               0.263000
26-06-2004 19:13:00.000            -0.00700000               0.274000               0.267000
26-06-2004 19:14:00.000            -0.00900000               0.266000               0.269000
26-06-2004 19:15:00.000             -0.0220000               0.264000               0.267000
26-06-2004 19:16:00.000             -0.0250000               0.269000               0.259000
26-06-2004 19:17:00.000             -0.0490000               0.300000               0.231000
26-06-2004 19:18:00.000             -0.0540000               0.301000               0.220000
26-06-2004 19:19:00.000             -0.0410000               0.294000               0.235000
26-06-2004 19:20:00.000             -0.0330000               0.295000               0.234000
26-06-2004 19:21:00.000             -0.0320000               0.291000               0.241000
26-06-2004 19:22:00.000             -0.0360000               0.277000               0.250000
26-06-2004 19:23:00.000             -0.0350000               0.287000               0.235000
26-06-2004 19:24:00.000             -0.0370000               0.276000               0.246000
26-06-2004 19:25:00.000             -0.0310000               0.264000               0.247000
26-06-2004 19:26:00.000             -0.0220000               0.266000               0.245000
26-06-2004 19:27:00.000            -0.00500000               0.250000               0.251000
26-06-2004 19:28:00.000             -0.0450000               0.331000               0.114000
26-06-2004 19:29:00.000             -0.0310000               0.349000              0.0370000
26-06-2004 19:30:00.000             -0.0260000               0.342000              0.0200000
26-06-2004 19:31:00.000             -0.0270000               0.342000             0.00400000
26-06-2004 19:32:00.000             -0.0340000               0.351000             0.00500000
26-06-2004 19:33:00.000             -0.0370000               0.349000            -0.00500000
26-06-2004 19:34:00.000             -0.0450000               0.346000            -0.00800000
26-06-2004 19:35:00.000             -0.0480000               0.348000             0.00300000
26-06-2004 19:36:00.000             -0.0710000               0.335000             0.00400000
26-06-2004 19:37:00.000             -0.0440000               0.338000             -0.0120000
26-06-2004 19:38:00.000             -0.0500000               0.342000             -0.0410000
26-06-2004 19:39:00.000             -0.0490000               0.345000             -0.0640000
26-06-2004 19:40:00.000             -0.0470000               0.337000             -0.0190000
26-06-2004 19:41:00.000             -0.0520000               0.347000              0.0210000
26-06-2004 19:42:00.000             -0.0230000               0.312000               0.129000
26-06-2004 19:43:00.000            -0.00700000               0.308000               0.174000
26-06-2004 19:44:00.000            -0.00400000               0.319000               0.163000
26-06-2004 19:45:00.000              0.0310000               0.289000               0.232000
26-06-2004 19:46:00.000              0.0190000               0.306000               0.221000
26-06-2004 19:47:00.000              0.0200000               0.306000               0.205000
26-06-2004 19:48:00.000              0.0200000               0.315000               0.181000
26-06-2004 19:49:00.000              0.0120000               0.306000               0.193000
26-06-2004 19:50:00.000              0.0190000               0.300000               0.190000
26-06-2004 19:51:00.000             0.00100000               0.304000               0.178000
26-06-2004 19:52:00.000             -0.0140000               0.324000              0.0640000
26-06-2004 19:53:00.000             -0.0200000               0.352000            -0.00700000
26-06-2004 19:54:00.000             -0.0210000               0.348000            -0.00600000
26-06-2004 19:55:00.000             -0.0400000               0.361000             -0.0610000
26-06-2004 19:56:00.000             -0.0330000               0.359000             -0.0660000
26-06-2004 19:57:00.000             -0.0300000               0.362000             -0.0760000
26-06-2004 19:58:00.000             -0.0280000               0.349000             -0.0750000
26-06-2004 19:59:00.000             -0.0150000               0.346000             -0.0810000
26-06-2004 20:00:00.000             -0.0280000               0.361000             -0.0730000
26-06-2004 20:01:00.000             -0.0390000               0.355000             -0.0590000
26-06-2004 20:02:00.000             -0.0440000               0.349000             -0.0730000
26-06-2004 20:03:00.000             -0.0550000               0.352000             -0.0500000
26-06-2004 20:04:00.000             -0.0450000               0.361000             -0.0590000
26-06-2004 20:05:00.000             -0.0240000               0.350000             -0.0370000
26-06-2004 20:06:00.000             -0.0230000               0.348000             -0.0200000
26-06-2004 20:07:00.000             -0.0480000               0.345000             -0.0480000
26-06-2004 20:08:00.000             -0.0530000               0.343000             -0.0610000
26-06-2004 20:09:00.000             -0.0530000               0.327000              -0.118000
26-06-2004 20:10:00.000             -0.0370000               0.324000              -0.142000
26-06-2004 20:11:00.000             -0.0180000               0.354000             -0.0840000
26-06-2004 20:12:00.000             -0.0280000               0.344000              -0.100000
26-06-2004 20:13:00.000             -0.0300000               0.343000             -0.0810000
26-06-2004 20:14:00.000             -0.0470000               0.334000              -0.116000
26-06-2004 20:15:00.000             -0.0460000               0.340000              -0.116000
26-06-2004 20:16:00.000             -0.0390000               0.344000              -0.128000
26-06-2004 20:17:00.000             -0.0320000               0.352000              -0.106000
26-06-2004 20:18:00.000             -0.0440000               0.347000              -0.128000
26-06-2004 20:19:00.000             -0.0390000               0.361000             -0.0520000
26-06-2004 20:20:00.000             -0.0570000               0.344000              0.0250000
26-06-2004 20:21:00.000             -0.0510000               0.345000             -0.0120000
26-06-2004 20:22:00.000             -0.0340000               0.362000            -0.00800000
26-06-2004 20:23:00.000             -0.0300000               0.357000             0.00800000
26-06-2004 20:24:00.000             -0.0280000               0.351000              0.0140000
26-06-2004 20:25:00.000             -0.0330000               0.344000              0.0270000
26-06-2004 20:26:00.000             -0.0380000               0.345000              0.0400000
26-06-2004 20:27:00.000             -0.0460000               0.340000              0.0400000
26-06-2004 20:28:00.000             -0.0410000               0.351000              0.0240000
26-06-2004 20:29:00.000             -0.0630000               0.366000              0.0230000
26-06-2004 20:30:00.000             -0.0770000               0.341000             -0.0310000
26-06-2004 20:31:00.000             -0.0920000               0.331000              -0.124000
26-06-2004 20:32:00.000              -0.109000               0.302000              -0.167000
26-06-2004 20:33:00.000             -0.0670000               0.337000              -0.152000
26-06-2004 20:34:00.000             -0.0720000               0.324000              -0.148000
26-06-2004 20:35:00.000             -0.0730000               0.320000              -0.155000
26-06-2004 20:36:00.000             -0.0670000               0.330000              -0.163000
26-06-2004 20:37:00.000             -0.0590000               0.324000              -0.158000
26-06-2004 20:38:00.000             -0.0590000               0.321000              -0.156000
26-06-2004 20:39:00.000             -0.0790000               0.315000              -0.171000
26-06-2004 20:40:00.000             -0.0980000               0.322000              -0.169000
